,rn,rule
11445,R01390,spontaneous
11446,R02127,spontaneous
11447,R02128,spontaneous
11448,R02905,spontaneous
11449,R03128,spontaneous
11450,R03195,spontaneous
11451,R03249,spontaneous
11452,R03311,spontaneous
11453,R03521,spontaneous
11454,R03677,spontaneous
11455,R03878,spontaneous
11456,R04175,spontaneous
11457,R04282,spontaneous
11458,R04283,spontaneous
11459,R04293,spontaneous
11460,R04336,spontaneous
11461,R04861,spontaneous
11462,R04914,spontaneous
11463,R05546,spontaneous
11464,R07420,spontaneous
11465,R07866,spontaneous
11466,R08234,spontaneous
11467,R08311,spontaneous
11468,R08765,spontaneous
11469,R08848,spontaneous
11470,R08953,spontaneous
11471,R09093,spontaneous
11472,R09170,spontaneous
11473,R09172,spontaneous
11474,R09173,spontaneous
11475,R09175,spontaneous
11476,R09176,spontaneous
11477,R09179,spontaneous
11478,R09435,spontaneous
11479,R09436,spontaneous
11480,R10506,spontaneous
11481,R10894,spontaneous
11482,R10895,spontaneous
11483,R11022,spontaneous
11484,R11028,spontaneous
11485,R11133,spontaneous
11486,R11136,spontaneous
11487,R11314,spontaneous
11488,R11766,spontaneous
11489,R11767,spontaneous
11490,R11907,spontaneous
11491,R11909,spontaneous
11492,R12102,spontaneous
11493,R12103,spontaneous
11494,R08106,spontaneous
11495,LAO_FM,278_604
11496,RZ_116,205
11497,RZ_133,2007
11498,RZ_489,275_3052_70_7541
11499,RZ_515,132
11500,RZ_516,149
11501,RZ_517,149
11502,RZ_1,spontaneous
11503,RZ_1,spontaneous
11504,RZ_2,spontaneous
11505,RZ_2,spontaneous
11506,RZ_3,spontaneous
11507,RZ_3,spontaneous
11508,RZ_3,spontaneous
11509,RZ_4,spontaneous
11510,RZ_4,spontaneous
11511,RZ_5,spontaneous
11512,RZ_5,spontaneous
11513,RZ_5,spontaneous
11514,RZ_6,spontaneous
11515,RZ_6,spontaneous
11516,RZ_7,spontaneous
11517,RZ_7,spontaneous
11518,RZ_8,spontaneous
11519,RZ_8,spontaneous
11520,RZ_9,spontaneous
11521,RZ_9,spontaneous
11522,RZ_10,spontaneous
11523,RZ_10,spontaneous
11524,RZ_11,spontaneous
11525,RZ_11,spontaneous
11526,RZ_12,spontaneous
11527,RZ_12,spontaneous
11528,RZ_13,spontaneous
11529,RZ_13,spontaneous
11530,RZ_14,spontaneous
11531,RZ_14,spontaneous
11532,RZ_15,spontaneous
11533,RZ_15,spontaneous
11534,RZ_16,spontaneous
11535,RZ_16,spontaneous
11536,RZ_17,spontaneous
11537,RZ_17,spontaneous
11538,RZ_18,spontaneous
11539,RZ_18,spontaneous
11540,RZ_19,spontaneous
11541,RZ_19,spontaneous
11542,RZ_20,spontaneous
11543,RZ_20,spontaneous
11544,RZ_21,spontaneous
11545,RZ_21,spontaneous
11546,RZ_22,spontaneous
11547,RZ_22,spontaneous
11548,RZ_23,spontaneous
11549,RZ_23,spontaneous
11550,RZ_24,spontaneous
11551,RZ_24,spontaneous
11552,RZ_25,spontaneous
11553,RZ_25,spontaneous
11554,RZ_26,spontaneous
11555,RZ_26,spontaneous
11556,RZ_27,spontaneous
11557,RZ_27,spontaneous
11558,RZ_28,spontaneous
11559,RZ_28,spontaneous
11560,RZ_29,spontaneous
11561,RZ_29,spontaneous
11562,RZ_30,spontaneous
11563,RZ_30,spontaneous
11564,RZ_31,spontaneous
11565,RZ_31,spontaneous
11566,RZ_32,spontaneous
11567,RZ_32,spontaneous
11568,RZ_33,spontaneous
11569,RZ_33,spontaneous
11570,RZ_34,spontaneous
11571,RZ_34,spontaneous
11572,RZ_35,spontaneous
11573,RZ_35,spontaneous
11574,RZ_36,spontaneous
11575,RZ_36,spontaneous
11576,RZ_37,spontaneous
11577,RZ_37,spontaneous
11578,RZ_38,spontaneous
11579,RZ_38,spontaneous
11580,RZ_39,spontaneous
11581,RZ_39,spontaneous
11582,RZ_40,spontaneous
11583,RZ_40,spontaneous
11584,RZ_41,spontaneous
11585,RZ_41,spontaneous
11586,RZ_42,spontaneous
11587,RZ_42,spontaneous
11588,RZ_43,spontaneous
11589,RZ_43,spontaneous
11590,RZ_44,spontaneous
11591,RZ_44,spontaneous
11592,RZ_45,spontaneous
11593,RZ_45,spontaneous
11594,RZ_46,spontaneous
11595,RZ_46,spontaneous
11596,RZ_47,spontaneous
11597,RZ_47,spontaneous
11598,RZ_48,spontaneous
11599,RZ_48,spontaneous
11600,RZ_49,spontaneous
11601,RZ_49,spontaneous
11602,RZ_50,spontaneous
11603,RZ_50,spontaneous
11604,RZ_51,spontaneous
11605,RZ_51,spontaneous
11606,RZ_52,spontaneous
11607,RZ_52,spontaneous
11608,RZ_53,spontaneous
11609,RZ_53,spontaneous
11610,RZ_54,spontaneous
11611,RZ_54,spontaneous
11612,RZ_55,spontaneous
11613,RZ_55,spontaneous
11614,RZ_56,spontaneous
11615,RZ_56,spontaneous
11616,RZ_57,spontaneous
11617,RZ_57,spontaneous
11618,RZ_58,spontaneous
11619,RZ_58,spontaneous
11620,RZ_59,spontaneous
11621,RZ_59,spontaneous
11622,RZ_60,spontaneous
11623,RZ_60,spontaneous
11624,RZ_61,spontaneous
11625,RZ_61,spontaneous
11626,RZ_62,spontaneous
11627,RZ_62,spontaneous
11628,RZ_63,spontaneous
11629,RZ_63,spontaneous
11630,RZ_64,spontaneous
11631,RZ_64,spontaneous
11632,RZ_65,spontaneous
11633,RZ_65,spontaneous
11634,RZ_66,spontaneous
11635,RZ_66,spontaneous
11636,RZ_67,spontaneous
11637,RZ_67,spontaneous
11638,RZ_68,spontaneous
11639,RZ_68,spontaneous
11640,RZ_69,spontaneous
11641,RZ_69,spontaneous
11642,RZ_70,spontaneous
11643,RZ_70,spontaneous
11644,RZ_71,spontaneous
11645,RZ_71,spontaneous
11646,RZ_72,spontaneous
11647,RZ_72,spontaneous
11648,RZ_73,spontaneous
11649,RZ_73,spontaneous
11650,RZ_74,spontaneous
11651,RZ_74,spontaneous
11652,RZ_75,spontaneous
11653,RZ_75,spontaneous
11654,RZ_76,spontaneous
11655,RZ_76,spontaneous
11656,RZ_77,spontaneous
11657,RZ_77,spontaneous
11658,RZ_78,spontaneous
11659,RZ_78,spontaneous
11660,RZ_79,spontaneous
11661,RZ_79,spontaneous
11662,RZ_80,spontaneous
11663,RZ_80,spontaneous
11664,RZ_81,spontaneous
11665,RZ_81,spontaneous
11666,RZ_82,spontaneous
11667,RZ_82,spontaneous
11668,RZ_83,spontaneous
11669,RZ_83,spontaneous
11670,RZ_84,spontaneous
11671,RZ_84,spontaneous
11672,RZ_85,spontaneous
11673,RZ_85,spontaneous
11674,RZ_86,spontaneous
11675,RZ_86,spontaneous
11676,RZ_87,spontaneous
11677,RZ_87,spontaneous
11678,RZ_88,spontaneous
11679,RZ_88,spontaneous
11680,RZ_88,spontaneous
11681,RZ_88,spontaneous
11682,RZ_89,spontaneous
11683,RZ_89,spontaneous
11684,RZ_90,spontaneous
11685,RZ_90,spontaneous
11686,RZ_91,spontaneous
11687,RZ_91,spontaneous
11688,RZ_92,spontaneous
11689,RZ_92,spontaneous
11690,RZ_93,spontaneous
11691,RZ_93,spontaneous
11692,RZ_94,spontaneous
11693,RZ_94,spontaneous
11694,RZ_95,spontaneous
11695,RZ_95,spontaneous
11696,RZ_96,spontaneous
11697,RZ_96,spontaneous
11698,RZ_97,spontaneous
11699,RZ_97,spontaneous
11700,RZ_98,spontaneous
11701,RZ_98,spontaneous
11702,RZ_99,spontaneous
11703,RZ_99,spontaneous
11704,RZ_100,spontaneous
11705,RZ_100,spontaneous
11706,RZ_101,spontaneous
11707,RZ_101,spontaneous
11708,RZ_102,spontaneous
11709,RZ_102,spontaneous
11710,RZ_103,spontaneous
11711,RZ_103,spontaneous
11712,RZ_104,spontaneous
11713,RZ_104,spontaneous
11714,RZ_105,spontaneous
11715,RZ_105,spontaneous
11716,RZ_106,spontaneous
11717,RZ_106,spontaneous
11718,RZ_107,spontaneous
11719,RZ_107,spontaneous
11720,RZ_108,spontaneous
11721,RZ_108,spontaneous
11722,RZ_109,spontaneous
11723,RZ_109,spontaneous
11724,RZ_110,spontaneous
11725,RZ_110,spontaneous
11726,RZ_111,spontaneous
11727,RZ_111,spontaneous
11728,RZ_112,spontaneous
11729,RZ_112,spontaneous
11730,RZ_113,spontaneous
11731,RZ_113,spontaneous
11732,RZ_114,spontaneous
11733,RZ_114,spontaneous
11734,RZ_115,spontaneous
11735,RZ_115,spontaneous
11736,RZ_117,spontaneous
11737,RZ_117,spontaneous
11738,RZ_118,spontaneous
11739,RZ_118,spontaneous
11740,RZ_119,spontaneous
11741,RZ_119,spontaneous
11742,RZ_120,spontaneous
11743,RZ_120,spontaneous
11744,RZ_121,spontaneous
11745,RZ_121,spontaneous
11746,RZ_122,spontaneous
11747,RZ_122,spontaneous
11748,RZ_123,spontaneous
11749,RZ_123,spontaneous
11750,RZ_124,spontaneous
11751,RZ_124,spontaneous
11752,RZ_125,spontaneous
11753,RZ_125,spontaneous
11754,RZ_126,spontaneous
11755,RZ_126,spontaneous
11756,RZ_127,spontaneous
11757,RZ_127,spontaneous
11758,RZ_128,spontaneous
11759,RZ_128,spontaneous
11760,RZ_129,spontaneous
11761,RZ_129,spontaneous
11762,RZ_130,spontaneous
11763,RZ_130,spontaneous
11764,RZ_131,spontaneous
11765,RZ_131,spontaneous
11766,RZ_132,spontaneous
11767,RZ_132,spontaneous
11768,RZ_134,spontaneous
11769,RZ_134,spontaneous
11770,RZ_135,spontaneous
11771,RZ_135,spontaneous
11772,RZ_136,spontaneous
11773,RZ_136,spontaneous
11774,RZ_137,spontaneous
11775,RZ_137,spontaneous
11776,RZ_138,spontaneous
11777,RZ_138,spontaneous
11778,RZ_138,spontaneous
11779,RZ_139,spontaneous
11780,RZ_139,spontaneous
11781,RZ_140,spontaneous
11782,RZ_140,spontaneous
11783,RZ_141,spontaneous
11784,RZ_141,spontaneous
11785,RZ_142,spontaneous
11786,RZ_142,spontaneous
11787,RZ_143,spontaneous
11788,RZ_143,spontaneous
11789,RZ_144,spontaneous
11790,RZ_144,spontaneous
11791,RZ_144,spontaneous
11792,RZ_145,spontaneous
11793,RZ_145,spontaneous
11794,RZ_146,spontaneous
11795,RZ_146,spontaneous
11796,RZ_147,spontaneous
11797,RZ_147,spontaneous
11798,RZ_148,spontaneous
11799,RZ_148,spontaneous
11800,RZ_149,spontaneous
11801,RZ_149,spontaneous
11802,RZ_150,spontaneous
11803,RZ_150,spontaneous
11804,RZ_151,spontaneous
11805,RZ_151,spontaneous
11806,RZ_152,spontaneous
11807,RZ_152,spontaneous
11808,RZ_153,spontaneous
11809,RZ_153,spontaneous
11810,RZ_154,spontaneous
11811,RZ_154,spontaneous
11812,RZ_155,spontaneous
11813,RZ_155,spontaneous
11814,RZ_156,spontaneous
11815,RZ_156,spontaneous
11816,RZ_157,spontaneous
11817,RZ_157,spontaneous
11818,RZ_158,spontaneous
11819,RZ_158,spontaneous
11820,RZ_159,spontaneous
11821,RZ_159,spontaneous
11822,RZ_160,spontaneous
11823,RZ_160,spontaneous
11824,RZ_161,spontaneous
11825,RZ_161,spontaneous
11826,RZ_162,spontaneous
11827,RZ_162,spontaneous
11828,RZ_163,spontaneous
11829,RZ_163,spontaneous
11830,RZ_164,spontaneous
11831,RZ_164,spontaneous
11832,RZ_165,spontaneous
11833,RZ_165,spontaneous
11834,RZ_166,spontaneous
11835,RZ_166,spontaneous
11836,RZ_167,spontaneous
11837,RZ_167,spontaneous
11838,RZ_168,spontaneous
11839,RZ_168,spontaneous
11840,RZ_169,spontaneous
11841,RZ_169,spontaneous
11842,RZ_170,spontaneous
11843,RZ_170,spontaneous
11844,RZ_171,spontaneous
11845,RZ_171,spontaneous
11846,RZ_172,spontaneous
11847,RZ_172,spontaneous
11848,RZ_173,spontaneous
11849,RZ_173,spontaneous
11850,RZ_174,spontaneous
11851,RZ_174,spontaneous
11852,RZ_175,spontaneous
11853,RZ_175,spontaneous
11854,RZ_176,spontaneous
11855,RZ_176,spontaneous
11856,RZ_177,spontaneous
11857,RZ_177,spontaneous
11858,RZ_178,spontaneous
11859,RZ_178,spontaneous
11860,RZ_179,spontaneous
11861,RZ_179,spontaneous
11862,RZ_180,spontaneous
11863,RZ_180,spontaneous
11864,RZ_181,spontaneous
11865,RZ_181,spontaneous
11866,RZ_182,spontaneous
11867,RZ_182,spontaneous
11868,RZ_183,spontaneous
11869,RZ_183,spontaneous
11870,RZ_184,spontaneous
11871,RZ_184,spontaneous
11872,RZ_185,spontaneous
11873,RZ_185,spontaneous
11874,RZ_186,spontaneous
11875,RZ_186,spontaneous
11876,RZ_187,spontaneous
11877,RZ_187,spontaneous
11878,RZ_188,spontaneous
11879,RZ_188,spontaneous
11880,RZ_189,spontaneous
11881,RZ_189,spontaneous
11882,RZ_190,spontaneous
11883,RZ_190,spontaneous
11884,RZ_191,spontaneous
11885,RZ_191,spontaneous
11886,RZ_192,spontaneous
11887,RZ_192,spontaneous
11888,RZ_193,spontaneous
11889,RZ_193,spontaneous
11890,RZ_194,spontaneous
11891,RZ_194,spontaneous
11892,RZ_195,spontaneous
11893,RZ_195,spontaneous
11894,RZ_196,spontaneous
11895,RZ_196,spontaneous
11896,RZ_197,spontaneous
11897,RZ_197,spontaneous
11898,RZ_198,spontaneous
11899,RZ_198,spontaneous
11900,RZ_199,spontaneous
11901,RZ_199,spontaneous
11902,RZ_200,spontaneous
11903,RZ_200,spontaneous
11904,RZ_201,spontaneous
11905,RZ_201,spontaneous
11906,RZ_202,spontaneous
11907,RZ_202,spontaneous
11908,RZ_203,spontaneous
11909,RZ_203,spontaneous
11910,RZ_204,spontaneous
11911,RZ_204,spontaneous
11912,RZ_205,spontaneous
11913,RZ_205,spontaneous
11914,RZ_206,spontaneous
11915,RZ_206,spontaneous
11916,RZ_207,spontaneous
11917,RZ_207,spontaneous
11918,RZ_208,spontaneous
11919,RZ_208,spontaneous
11920,RZ_209,spontaneous
11921,RZ_209,spontaneous
11922,RZ_210,spontaneous
11923,RZ_210,spontaneous
11924,RZ_211,spontaneous
11925,RZ_211,spontaneous
11926,RZ_212,spontaneous
11927,RZ_212,spontaneous
11928,RZ_213,spontaneous
11929,RZ_213,spontaneous
11930,RZ_214,spontaneous
11931,RZ_214,spontaneous
11932,RZ_215,spontaneous
11933,RZ_215,spontaneous
11934,RZ_216,spontaneous
11935,RZ_216,spontaneous
11936,RZ_217,spontaneous
11937,RZ_217,spontaneous
11938,RZ_218,spontaneous
11939,RZ_218,spontaneous
11940,RZ_219,spontaneous
11941,RZ_219,spontaneous
11942,RZ_220,spontaneous
11943,RZ_220,spontaneous
11944,RZ_221,spontaneous
11945,RZ_221,spontaneous
11946,RZ_222,spontaneous
11947,RZ_222,spontaneous
11948,RZ_223,spontaneous
11949,RZ_223,spontaneous
11950,RZ_224,spontaneous
11951,RZ_224,spontaneous
11952,RZ_225,spontaneous
11953,RZ_225,spontaneous
11954,RZ_226,spontaneous
11955,RZ_226,spontaneous
11956,RZ_227,spontaneous
11957,RZ_227,spontaneous
11958,RZ_228,spontaneous
11959,RZ_228,spontaneous
11960,RZ_229,spontaneous
11961,RZ_229,spontaneous
11962,RZ_230,spontaneous
11963,RZ_230,spontaneous
11964,RZ_231,spontaneous
11965,RZ_231,spontaneous
11966,RZ_232,spontaneous
11967,RZ_232,spontaneous
11968,RZ_233,spontaneous
11969,RZ_233,spontaneous
11970,RZ_234,spontaneous
11971,RZ_234,spontaneous
11972,RZ_235,spontaneous
11973,RZ_235,spontaneous
11974,RZ_236,spontaneous
11975,RZ_236,spontaneous
11976,RZ_237,spontaneous
11977,RZ_237,spontaneous
11978,RZ_238,spontaneous
11979,RZ_238,spontaneous
11980,RZ_239,spontaneous
11981,RZ_239,spontaneous
11982,RZ_240,spontaneous
11983,RZ_240,spontaneous
11984,RZ_241,spontaneous
11985,RZ_241,spontaneous
11986,RZ_242,spontaneous
11987,RZ_242,spontaneous
11988,RZ_243,spontaneous
11989,RZ_243,spontaneous
11990,RZ_244,spontaneous
11991,RZ_244,spontaneous
11992,RZ_245,spontaneous
11993,RZ_245,spontaneous
11994,RZ_246,spontaneous
11995,RZ_246,spontaneous
11996,RZ_247,spontaneous
11997,RZ_247,spontaneous
11998,RZ_248,spontaneous
11999,RZ_248,spontaneous
12000,RZ_249,spontaneous
12001,RZ_249,spontaneous
12002,RZ_250,spontaneous
12003,RZ_250,spontaneous
12004,RZ_251,spontaneous
12005,RZ_251,spontaneous
12006,RZ_252,spontaneous
12007,RZ_252,spontaneous
12008,RZ_253,spontaneous
12009,RZ_253,spontaneous
12010,RZ_254,spontaneous
12011,RZ_254,spontaneous
12012,RZ_255,spontaneous
12013,RZ_255,spontaneous
12014,RZ_256,spontaneous
12015,RZ_256,spontaneous
12016,RZ_257,spontaneous
12017,RZ_257,spontaneous
12018,RZ_258,spontaneous
12019,RZ_258,spontaneous
12020,RZ_259,spontaneous
12021,RZ_259,spontaneous
12022,RZ_260,spontaneous
12023,RZ_260,spontaneous
12024,RZ_261,spontaneous
12025,RZ_261,spontaneous
12026,RZ_262,spontaneous
12027,RZ_262,spontaneous
12028,RZ_263,spontaneous
12029,RZ_263,spontaneous
12030,RZ_264,spontaneous
12031,RZ_264,spontaneous
12032,RZ_265,spontaneous
12033,RZ_265,spontaneous
12034,RZ_266,spontaneous
12035,RZ_266,spontaneous
12036,RZ_267,spontaneous
12037,RZ_267,spontaneous
12038,RZ_268,spontaneous
12039,RZ_268,spontaneous
12040,RZ_269,spontaneous
12041,RZ_269,spontaneous
12042,RZ_270,spontaneous
12043,RZ_270,spontaneous
12044,RZ_271,spontaneous
12045,RZ_271,spontaneous
12046,RZ_272,spontaneous
12047,RZ_272,spontaneous
12048,RZ_273,spontaneous
12049,RZ_273,spontaneous
12050,RZ_274,spontaneous
12051,RZ_274,spontaneous
12052,RZ_275,spontaneous
12053,RZ_275,spontaneous
12054,RZ_276,spontaneous
12055,RZ_276,spontaneous
12056,RZ_277,spontaneous
12057,RZ_277,spontaneous
12058,RZ_278,spontaneous
12059,RZ_278,spontaneous
12060,RZ_279,spontaneous
12061,RZ_279,spontaneous
12062,RZ_280,spontaneous
12063,RZ_280,spontaneous
12064,RZ_281,spontaneous
12065,RZ_281,spontaneous
12066,RZ_282,spontaneous
12067,RZ_282,spontaneous
12068,RZ_283,spontaneous
12069,RZ_283,spontaneous
12070,RZ_284,spontaneous
12071,RZ_284,spontaneous
12072,RZ_285,spontaneous
12073,RZ_285,spontaneous
12074,RZ_286,spontaneous
12075,RZ_286,spontaneous
12076,RZ_287,spontaneous
12077,RZ_287,spontaneous
12078,RZ_288,spontaneous
12079,RZ_288,spontaneous
12080,RZ_289,spontaneous
12081,RZ_289,spontaneous
12082,RZ_290,spontaneous
12083,RZ_290,spontaneous
12084,RZ_291,spontaneous
12085,RZ_291,spontaneous
12086,RZ_292,spontaneous
12087,RZ_292,spontaneous
12088,RZ_293,spontaneous
12089,RZ_293,spontaneous
12090,RZ_294,spontaneous
12091,RZ_294,spontaneous
12092,RZ_295,spontaneous
12093,RZ_295,spontaneous
12094,RZ_296,spontaneous
12095,RZ_296,spontaneous
12096,RZ_297,spontaneous
12097,RZ_297,spontaneous
12098,RZ_298,spontaneous
12099,RZ_298,spontaneous
12100,RZ_299,spontaneous
12101,RZ_299,spontaneous
12102,RZ_300,spontaneous
12103,RZ_300,spontaneous
12104,RZ_301,spontaneous
12105,RZ_301,spontaneous
12106,RZ_302,spontaneous
12107,RZ_302,spontaneous
12108,RZ_303,spontaneous
12109,RZ_303,spontaneous
12110,RZ_304,spontaneous
12111,RZ_304,spontaneous
12112,RZ_305,spontaneous
12113,RZ_305,spontaneous
12114,RZ_306,spontaneous
12115,RZ_306,spontaneous
12116,RZ_307,spontaneous
12117,RZ_307,spontaneous
12118,RZ_308,spontaneous
12119,RZ_308,spontaneous
12120,RZ_309,spontaneous
12121,RZ_309,spontaneous
12122,RZ_310,spontaneous
12123,RZ_310,spontaneous
12124,RZ_311,spontaneous
12125,RZ_311,spontaneous
12126,RZ_312,spontaneous
12127,RZ_312,spontaneous
12128,RZ_313,spontaneous
12129,RZ_313,spontaneous
12130,RZ_314,spontaneous
12131,RZ_314,spontaneous
12132,RZ_315,spontaneous
12133,RZ_315,spontaneous
12134,RZ_316,spontaneous
12135,RZ_316,spontaneous
12136,RZ_317,spontaneous
12137,RZ_317,spontaneous
12138,RZ_318,spontaneous
12139,RZ_318,spontaneous
12140,RZ_319,spontaneous
12141,RZ_319,spontaneous
12142,RZ_320,spontaneous
12143,RZ_320,spontaneous
12144,RZ_321,spontaneous
12145,RZ_321,spontaneous
12146,RZ_322,spontaneous
12147,RZ_322,spontaneous
12148,RZ_323,spontaneous
12149,RZ_323,spontaneous
12150,RZ_324,spontaneous
12151,RZ_324,spontaneous
12152,RZ_325,spontaneous
12153,RZ_325,spontaneous
12154,RZ_326,spontaneous
12155,RZ_326,spontaneous
12156,RZ_327,spontaneous
12157,RZ_327,spontaneous
12158,RZ_328,spontaneous
12159,RZ_328,spontaneous
12160,RZ_329,spontaneous
12161,RZ_329,spontaneous
12162,RZ_330,spontaneous
12163,RZ_330,spontaneous
12164,RZ_331,spontaneous
12165,RZ_331,spontaneous
12166,RZ_332,spontaneous
12167,RZ_332,spontaneous
12168,RZ_333,spontaneous
12169,RZ_333,spontaneous
12170,RZ_334,spontaneous
12171,RZ_334,spontaneous
12172,RZ_335,spontaneous
12173,RZ_335,spontaneous
12174,RZ_336,spontaneous
12175,RZ_336,spontaneous
12176,RZ_337,spontaneous
12177,RZ_337,spontaneous
12178,RZ_338,spontaneous
12179,RZ_338,spontaneous
12180,RZ_339,spontaneous
12181,RZ_339,spontaneous
12182,RZ_340,spontaneous
12183,RZ_340,spontaneous
12184,RZ_341,spontaneous
12185,RZ_341,spontaneous
12186,RZ_342,spontaneous
12187,RZ_342,spontaneous
12188,RZ_343,spontaneous
12189,RZ_343,spontaneous
12190,RZ_344,spontaneous
12191,RZ_344,spontaneous
12192,RZ_345,spontaneous
12193,RZ_345,spontaneous
12194,RZ_346,spontaneous
12195,RZ_346,spontaneous
12196,RZ_347,spontaneous
12197,RZ_347,spontaneous
12198,RZ_348,spontaneous
12199,RZ_348,spontaneous
12200,RZ_349,spontaneous
12201,RZ_349,spontaneous
12202,RZ_350,spontaneous
12203,RZ_350,spontaneous
12204,RZ_351,spontaneous
12205,RZ_351,spontaneous
12206,RZ_352,spontaneous
12207,RZ_352,spontaneous
12208,RZ_353,spontaneous
12209,RZ_353,spontaneous
12210,RZ_354,spontaneous
12211,RZ_354,spontaneous
12212,RZ_355,spontaneous
12213,RZ_355,spontaneous
12214,RZ_356,spontaneous
12215,RZ_356,spontaneous
12216,RZ_357,spontaneous
12217,RZ_357,spontaneous
12218,RZ_358,spontaneous
12219,RZ_358,spontaneous
12220,RZ_359,spontaneous
12221,RZ_359,spontaneous
12222,RZ_360,spontaneous
12223,RZ_360,spontaneous
12224,RZ_361,spontaneous
12225,RZ_361,spontaneous
12226,RZ_362,spontaneous
12227,RZ_362,spontaneous
12228,RZ_363,spontaneous
12229,RZ_363,spontaneous
12230,RZ_364,spontaneous
12231,RZ_364,spontaneous
12232,RZ_365,spontaneous
12233,RZ_365,spontaneous
12234,RZ_366,spontaneous
12235,RZ_366,spontaneous
12236,RZ_367,spontaneous
12237,RZ_367,spontaneous
12238,RZ_368,spontaneous
12239,RZ_368,spontaneous
12240,RZ_369,spontaneous
12241,RZ_369,spontaneous
12242,RZ_370,spontaneous
12243,RZ_370,spontaneous
12244,RZ_371,spontaneous
12245,RZ_371,spontaneous
12246,RZ_372,spontaneous
12247,RZ_372,spontaneous
12248,RZ_373,spontaneous
12249,RZ_373,spontaneous
12250,RZ_374,spontaneous
12251,RZ_374,spontaneous
12252,RZ_375,spontaneous
12253,RZ_375,spontaneous
12254,RZ_376,spontaneous
12255,RZ_376,spontaneous
12256,RZ_377,spontaneous
12257,RZ_377,spontaneous
12258,RZ_378,spontaneous
12259,RZ_378,spontaneous
12260,RZ_379,spontaneous
12261,RZ_379,spontaneous
12262,RZ_380,spontaneous
12263,RZ_380,spontaneous
12264,RZ_381,spontaneous
12265,RZ_381,spontaneous
12266,RZ_382,spontaneous
12267,RZ_382,spontaneous
12268,RZ_383,spontaneous
12269,RZ_383,spontaneous
12270,RZ_384,spontaneous
12271,RZ_384,spontaneous
12272,RZ_385,spontaneous
12273,RZ_385,spontaneous
12274,RZ_386,spontaneous
12275,RZ_386,spontaneous
12276,RZ_387,spontaneous
12277,RZ_387,spontaneous
12278,RZ_388,spontaneous
12279,RZ_388,spontaneous
12280,RZ_389,spontaneous
12281,RZ_389,spontaneous
12282,RZ_390,spontaneous
12283,RZ_390,spontaneous
12284,RZ_391,spontaneous
12285,RZ_391,spontaneous
12286,RZ_392,spontaneous
12287,RZ_392,spontaneous
12288,RZ_393,spontaneous
12289,RZ_393,spontaneous
12290,RZ_394,spontaneous
12291,RZ_394,spontaneous
12292,RZ_395,spontaneous
12293,RZ_395,spontaneous
12294,RZ_396,spontaneous
12295,RZ_396,spontaneous
12296,RZ_397,spontaneous
12297,RZ_397,spontaneous
12298,RZ_398,spontaneous
12299,RZ_398,spontaneous
12300,RZ_399,spontaneous
12301,RZ_399,spontaneous
12302,RZ_400,spontaneous
12303,RZ_400,spontaneous
12304,RZ_401,spontaneous
12305,RZ_401,spontaneous
12306,RZ_402,spontaneous
12307,RZ_402,spontaneous
12308,RZ_403,spontaneous
12309,RZ_403,spontaneous
12310,RZ_404,spontaneous
12311,RZ_404,spontaneous
12312,RZ_405,spontaneous
12313,RZ_405,spontaneous
12314,RZ_406,spontaneous
12315,RZ_406,spontaneous
12316,RZ_407,spontaneous
12317,RZ_407,spontaneous
12318,RZ_408,spontaneous
12319,RZ_408,spontaneous
12320,RZ_409,spontaneous
12321,RZ_409,spontaneous
12322,RZ_410,spontaneous
12323,RZ_410,spontaneous
12324,RZ_411,spontaneous
12325,RZ_411,spontaneous
12326,RZ_412,spontaneous
12327,RZ_412,spontaneous
12328,RZ_413,spontaneous
12329,RZ_413,spontaneous
12330,RZ_414,spontaneous
12331,RZ_414,spontaneous
12332,RZ_415,spontaneous
12333,RZ_415,spontaneous
12334,RZ_416,spontaneous
12335,RZ_416,spontaneous
12336,RZ_417,spontaneous
12337,RZ_417,spontaneous
12338,RZ_418,spontaneous
12339,RZ_418,spontaneous
12340,RZ_419,spontaneous
12341,RZ_419,spontaneous
12342,RZ_420,spontaneous
12343,RZ_420,spontaneous
12344,RZ_421,spontaneous
12345,RZ_421,spontaneous
12346,RZ_422,spontaneous
12347,RZ_422,spontaneous
12348,RZ_423,spontaneous
12349,RZ_423,spontaneous
12350,RZ_424,spontaneous
12351,RZ_424,spontaneous
12352,RZ_425,spontaneous
12353,RZ_425,spontaneous
12354,RZ_426,spontaneous
12355,RZ_426,spontaneous
12356,RZ_427,spontaneous
12357,RZ_427,spontaneous
12358,RZ_428,spontaneous
12359,RZ_428,spontaneous
12360,RZ_429,spontaneous
12361,RZ_429,spontaneous
12362,RZ_430,spontaneous
12363,RZ_430,spontaneous
12364,RZ_431,spontaneous
12365,RZ_431,spontaneous
12366,RZ_432,spontaneous
12367,RZ_432,spontaneous
12368,RZ_433,spontaneous
12369,RZ_433,spontaneous
12370,RZ_434,spontaneous
12371,RZ_434,spontaneous
12372,RZ_435,spontaneous
12373,RZ_435,spontaneous
12374,RZ_436,spontaneous
12375,RZ_436,spontaneous
12376,RZ_437,spontaneous
12377,RZ_437,spontaneous
12378,RZ_438,spontaneous
12379,RZ_438,spontaneous
12380,RZ_439,spontaneous
12381,RZ_439,spontaneous
12382,RZ_440,spontaneous
12383,RZ_440,spontaneous
12384,RZ_441,spontaneous
